nThreads, rep, MatrixName, NRows, NCol, NZ, k, hackSize, time, err_rel, speedup, bandwidth, GFLOPS
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000036, 17.095096, 1, 15.468100, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000036, 17.075745, 1, 15.191066, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000036, 17.056390, 1, 15.312329, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 4, 0, 0.000037, 16.692240, 1, 15.625000, nan
1, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000104, 11.767019, 1, 33.731387, nan
1, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000072, 17.000739, 1, 24.359986, nan
1, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000072, 16.972590, 1, 23.532590, nan
1, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000076, 15.975065, 1, 25.509005, nan
1, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000071, 17.161750, 1, 25.544417, nan
1, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000071, 17.208544, 1, 25.504239, nan
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000071, 17.118951, 1, 23.065989, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000072, 17.047109, 1, 21.170900, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000072, 17.013380, 1, 24.158471, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 8, 0, 0.000072, 17.003034, 1, 25.694364, nan
1, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000154, 11.938142, 1, 47.267670, nan
1, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000107, 17.174938, 1, 35.029577, nan
1, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000115, 15.964406, 1, 37.178076, nan
1, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000106, 17.363519, 1, 34.942762, nan
1, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000107, 17.121078, 1, 35.250856, nan
1, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000106, 17.225396, 1, 35.148488, nan
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000108, 16.924732, 1, 35.622269, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000107, 17.198580, 1, 35.352773, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000106, 17.243417, 1, 34.563704, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 12, 0, 0.000106, 17.240984, 1, 35.265824, nan
1, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000203, 12.009721, 1, 61.496769, nan
1, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000141, 17.335723, 1, 42.685867, nan
1, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000140, 17.394719, 1, 41.732326, nan
1, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000141, 17.375560, 1, 42.505623, nan
1, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000141, 17.357492, 1, 42.715107, nan
1, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000140, 17.447239, 1, 42.536685, nan
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000140, 17.415023, 1, 42.368329, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000142, 17.225234, 1, 43.168816, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000141, 17.373917, 1, 42.509643, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 16, 0, 0.000140, 17.401940, 1, 42.772112, nan
1, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000398, 12.294955, 1, 75.242240, nan
1, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000286, 17.110663, 1, 54.065699, nan
1, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000279, 17.521772, 1, 52.957550, nan
1, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000279, 17.535785, 1, 53.044133, nan
1, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000280, 17.484463, 1, 52.974000, nan
1, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000280, 17.456168, 1, 52.581562, nan
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000278, 17.569289, 1, 52.305883, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000279, 17.531545, 1, 53.154076, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000279, 17.488599, 1, 53.122550, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 32, 0, 0.000278, 17.569175, 1, 52.559212, nan
1, 0, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000620, 15.757215, 1, 63.602077, nan
1, 1, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000558, 17.530473, 1, 57.356720, nan
1, 2, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000559, 17.471366, 1, 57.305546, nan
1, 3, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000559, 17.483760, 1, 57.434344, nan
1, 4, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000561, 17.437556, 1, 57.605463, nan
1, 5, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000559, 17.492530, 1, 57.405549, nan
1, 6, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000558, 17.527707, 1, 57.365772, nan
1, 7, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000558, 17.508064, 1, 57.449044, nan
1, 8, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000559, 17.482553, 1, 57.627751, nan
1, 9, ../measurements/matrix_files/cavity10.mtx, 2597, 2597, 76367, 64, 0, 0.000559, 17.487701, 1, 57.515937, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000034, 17.884822, 1, 15.205452, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000036, 16.919755, 1, 16.542017, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000035, 17.762568, 1, 15.053871, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000036, 16.995922, 1, 16.564611, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000035, 17.435262, 1, 15.867605, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000036, 17.261557, 1, 15.981160, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000034, 17.844144, 1, 15.327078, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000034, 17.857492, 1, 15.250355, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000034, 17.927677, 1, 15.476438, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 3, 0, 0.000035, 17.304500, 1, 16.174225, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000068, 12.062802, 1, 30.016421, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.720588, 1, 20.490900, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.742727, 1, 20.552916, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000049, 16.724171, 1, 23.264935, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.943512, 1, 19.869422, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.700802, 1, 21.395138, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000047, 17.458904, 1, 22.700484, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.603629, 1, 20.627042, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.753663, 1, 20.394785, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 4, 0, 0.000046, 17.756206, 1, 22.013237, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000140, 11.691847, 1, 56.277873, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.063151, 1, 38.562179, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.068492, 1, 38.599792, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.072856, 1, 38.540260, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.096495, 1, 38.536567, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.011733, 1, 38.629017, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.073764, 1, 38.538209, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 17.075814, 1, 38.732980, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000096, 16.984095, 1, 33.298983, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 8, 0, 0.000097, 16.935308, 1, 38.604858, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000207, 11.856324, 1, 61.660572, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.143348, 1, 42.522785, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.152491, 1, 42.621665, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.199591, 1, 42.343483, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000144, 17.087614, 1, 42.220016, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.162135, 1, 42.435898, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.173989, 1, 42.326214, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.204053, 1, 42.615796, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000144, 17.096650, 1, 42.437233, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 12, 0, 0.000143, 17.195915, 1, 42.554600, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000274, 11.951518, 1, 73.375346, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.264970, 1, 49.936870, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.197024, 1, 50.218853, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000191, 17.163953, 1, 50.614858, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000203, 16.118693, 1, 53.805687, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.235768, 1, 50.275820, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.247888, 1, 50.411379, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.178714, 1, 50.700597, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000189, 17.268587, 1, 50.479728, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 16, 0, 0.000190, 17.242789, 1, 50.297974, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000446, 14.668956, 1, 83.231514, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000378, 17.293476, 1, 70.348007, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000378, 17.315165, 1, 70.385505, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000378, 17.306345, 1, 70.295695, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000379, 17.263080, 1, 70.221231, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000379, 17.271878, 1, 70.603982, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000377, 17.346375, 1, 70.133477, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000377, 17.373098, 1, 69.983966, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000379, 17.286473, 1, 70.925003, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 32, 0, 0.000376, 17.381547, 1, 70.284234, nan
1, 0, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000869, 15.063295, 1, 84.931579, nan
1, 1, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000755, 17.344218, 1, 73.785379, nan
1, 2, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000751, 17.433110, 1, 73.593357, nan
1, 3, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000756, 17.315575, 1, 74.116144, nan
1, 4, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000754, 17.354255, 1, 73.696590, nan
1, 5, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000753, 17.388461, 1, 73.851824, nan
1, 6, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000756, 17.311267, 1, 74.274422, nan
1, 7, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000754, 17.351185, 1, 74.337238, nan
1, 8, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000755, 17.336249, 1, 74.050994, nan
1, 9, ../measurements/matrix_files/mhd4800a.mtx, 4800, 4800, 102252, 64, 0, 0.000758, 17.273455, 1, 74.226997, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000149, 17.291549, 1, 37.544780, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.099637, 1, 37.541609, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000149, 17.225040, 1, 34.898956, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000149, 17.211841, 1, 33.594020, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000149, 17.252540, 1, 37.208891, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.149887, 1, 33.570468, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.153525, 1, 36.980614, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.179580, 1, 38.221711, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.120000, 1, 38.013108, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 3, 0, 0.000150, 17.168571, 1, 33.727216, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000291, 11.763983, 1, 67.178260, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.364937, 1, 45.476788, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.395910, 1, 45.262399, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.400500, 1, 45.619165, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.392601, 1, 45.538685, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.375927, 1, 45.115557, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000219, 15.650158, 1, 50.163918, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.401118, 1, 46.583725, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000197, 17.382533, 1, 45.768026, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 4, 0, 0.000198, 17.362045, 1, 45.184685, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000532, 12.896173, 1, 84.662616, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.570796, 1, 61.761000, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.576785, 1, 61.615164, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.596248, 1, 60.597779, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.568365, 1, 60.875674, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000391, 17.562454, 1, 61.790335, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.575681, 1, 61.370942, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.591437, 1, 61.346850, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000391, 17.541908, 1, 61.119979, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 8, 0, 0.000390, 17.567641, 1, 60.666275, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000684, 15.032101, 1, 79.298223, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000583, 17.658500, 1, 68.084597, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000582, 17.680007, 1, 68.129167, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000583, 17.632719, 1, 68.158654, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000586, 17.547100, 1, 68.159982, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000583, 17.644713, 1, 68.342260, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000583, 17.646360, 1, 68.080522, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000582, 17.672933, 1, 67.902030, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000583, 17.631428, 1, 67.733191, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 12, 0, 0.000584, 17.618924, 1, 68.237528, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000839, 16.340896, 1, 87.004086, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000777, 17.648924, 1, 80.210039, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000775, 17.708851, 1, 80.309921, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000776, 17.685083, 1, 80.605055, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000775, 17.698565, 1, 80.409957, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000775, 17.708166, 1, 80.446481, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000775, 17.696765, 1, 80.659142, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000775, 17.692271, 1, 80.225477, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000774, 17.723542, 1, 80.269989, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 16, 0, 0.000773, 17.735875, 1, 79.816803, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001567, 17.503233, 1, 99.209076, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001548, 17.724203, 1, 97.892909, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001550, 17.700369, 1, 98.343185, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001548, 17.716891, 1, 97.953140, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001548, 17.720519, 1, 97.656326, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001561, 17.578497, 1, 98.584618, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001549, 17.709686, 1, 97.795026, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001548, 17.722345, 1, 97.903174, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001550, 17.703490, 1, 98.505857, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 32, 0, 0.001553, 17.661248, 1, 98.301548, nan
1, 0, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003249, 16.885505, 1, 111.524128, nan
1, 1, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003130, 17.530995, 1, 107.547746, nan
1, 2, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003132, 17.517324, 1, 107.845135, nan
1, 3, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003128, 17.542153, 1, 107.267015, nan
1, 4, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003140, 17.473709, 1, 108.019107, nan
1, 5, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003125, 17.559764, 1, 107.371545, nan
1, 6, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003126, 17.552845, 1, 107.876500, nan
1, 7, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003129, 17.532898, 1, 107.500612, nan
1, 8, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003125, 17.559868, 1, 106.900702, nan
1, 9, ../measurements/matrix_files/bcsstk17.mtx, 10974, 10974, 428650, 64, 0, 0.003133, 17.512978, 1, 107.693913, nan
1, 0, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000106, 16.649404, 1, 35.983034, nan
1, 1, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000107, 16.457822, 1, 36.923080, nan
1, 2, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000107, 16.532685, 1, 36.395140, nan
1, 3, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000107, 16.522010, 1, 37.147839, nan
1, 4, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000107, 16.430148, 1, 37.148921, nan
1, 5, ../measurements/matrix_files/raefsky2.mtx, 3242, 3242, 294276, 3, 0, 0.000107, 16.521562, 1, 37.314874, nan
